Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	ShopBuyPrice	ShopSellPrice	RefinedVnum	RefineSet	67AttrMaterial	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	ApplyType3	ApplyValue3	Value0	Value1	Value2	Value3	Value4	Value5	Value6	Value7	Value8	Value9	Specular	GainSocketPercent	AddonType
14202	Ãµ·çÆÈÂî+2	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	8000	8000	14203	318	39073	15	LEVEL	54	LIMIT_NONE	0	APPLY_ATT_SPEED	3	APPLY_CRITICAL_PCT	3	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14203	Ãµ·çÆÈÂî+3	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	16000	16000	14204	319	39073	15	LEVEL	54	LIMIT_NONE	0	APPLY_ATT_SPEED	4	APPLY_CRITICAL_PCT	4	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14204	Ãµ·çÆÈÂî+4	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	32000	32000	14205	320	39073	15	LEVEL	54	LIMIT_NONE	0	APPLY_ATT_SPEED	5	APPLY_CRITICAL_PCT	5	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14205	Ãµ·çÆÈÂî+5	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	64000	64000	14206	321	39073	15	LEVEL	54	LIMIT_NONE	0	APPLY_ATT_SPEED	6	APPLY_CRITICAL_PCT	6	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14206	Ãµ·çÆÈÂî+6	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	120000	120000	14207	322	39073	15	LEVEL	54	LIMIT_NONE	0	APPLY_ATT_SPEED	7	APPLY_CRITICAL_PCT	7	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14207	Ãµ·çÆÈÂî+7	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	250000	250000	14208	323	39073	15	LEVEL	54	LIMIT_NONE	0	APPLY_ATT_SPEED	8	APPLY_CRITICAL_PCT	8	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14208	Ãµ·çÆÈÂî+8	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	500000	500000	14209	324	39073	15	LEVEL	54	LIMIT_NONE	0	APPLY_ATT_SPEED	9	APPLY_CRITICAL_PCT	9	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14209	Ãµ·çÆÈÂî+9	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	800000	800000	0	0	39073	15	LEVEL	54	LIMIT_NONE	0	APPLY_ATT_SPEED	10	APPLY_CRITICAL_PCT	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14220	Ã·Á¤ÆÈÂî+0	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	3000	3000	14221	316	39073	10	LEVEL	58	LIMIT_NONE	0	APPLY_ATT_SPEED	1	APPLY_KILL_SP_RECOVER	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14221	Ã·Á¤ÆÈÂî+1	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	4800	4800	14222	317	39073	10	LEVEL	58	LIMIT_NONE	0	APPLY_ATT_SPEED	2	APPLY_KILL_SP_RECOVER	2	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14222	Ã·Á¤ÆÈÂî+2	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	8000	8000	14223	318	39073	10	LEVEL	58	LIMIT_NONE	0	APPLY_ATT_SPEED	3	APPLY_KILL_SP_RECOVER	3	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14223	Ã·Á¤ÆÈÂî+3	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	16000	16000	14224	319	39073	10	LEVEL	58	LIMIT_NONE	0	APPLY_ATT_SPEED	4	APPLY_KILL_SP_RECOVER	4	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14224	Ã·Á¤ÆÈÂî+4	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	32000	32000	14225	320	39073	10	LEVEL	58	LIMIT_NONE	0	APPLY_ATT_SPEED	5	APPLY_KILL_SP_RECOVER	5	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14225	Ã·Á¤ÆÈÂî+5	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	64000	64000	14226	321	39073	10	LEVEL	58	LIMIT_NONE	0	APPLY_ATT_SPEED	6	APPLY_KILL_SP_RECOVER	6	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14226	Ã·Á¤ÆÈÂî+6	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	120000	120000	14227	322	39073	10	LEVEL	58	LIMIT_NONE	0	APPLY_ATT_SPEED	8	APPLY_KILL_SP_RECOVER	7	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14227	Ã·Á¤ÆÈÂî+7	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	250000	250000	14228	323	39073	10	LEVEL	58	LIMIT_NONE	0	APPLY_ATT_SPEED	10	APPLY_KILL_SP_RECOVER	8	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14228	Ã·Á¤ÆÈÂî+8	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	500000	500000	14229	324	39073	10	LEVEL	58	LIMIT_NONE	0	APPLY_ATT_SPEED	12	APPLY_KILL_SP_RECOVER	9	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14229	Ã·Á¤ÆÈÂî+9	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	800000	800000	0	0	39073	10	LEVEL	58	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_KILL_SP_RECOVER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14500	È«¿ÁÆÈÂî+0	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	3000	3000	14501	316	39075	10	LEVEL	85	LIMIT_NONE	0	APPLY_ATT_SPEED	1	APPLY_KILL_SP_RECOVER	1	APPLY_RESIST_WARRIOR	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14501	È«¿ÁÆÈÂî+1	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	4800	4800	14502	317	39075	10	LEVEL	85	LIMIT_NONE	0	APPLY_ATT_SPEED	2	APPLY_KILL_SP_RECOVER	1	APPLY_RESIST_WARRIOR	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14502	È«¿ÁÆÈÂî+2	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	8000	8000	14503	318	39075	10	LEVEL	85	LIMIT_NONE	0	APPLY_ATT_SPEED	3	APPLY_KILL_SP_RECOVER	2	APPLY_RESIST_WARRIOR	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14503	È«¿ÁÆÈÂî+3	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	16000	16000	14504	319	39075	10	LEVEL	85	LIMIT_NONE	0	APPLY_ATT_SPEED	4	APPLY_KILL_SP_RECOVER	2	APPLY_RESIST_WARRIOR	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14504	È«¿ÁÆÈÂî+4	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	32000	32000	14505	320	39075	10	LEVEL	85	LIMIT_NONE	0	APPLY_ATT_SPEED	5	APPLY_KILL_SP_RECOVER	3	APPLY_RESIST_WARRIOR	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14505	È«¿ÁÆÈÂî+5	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	64000	64000	14506	321	39075	10	LEVEL	85	LIMIT_NONE	0	APPLY_ATT_SPEED	6	APPLY_KILL_SP_RECOVER	3	APPLY_RESIST_WARRIOR	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14506	È«¿ÁÆÈÂî+6	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	120000	120000	14507	322	39075	10	LEVEL	85	LIMIT_NONE	0	APPLY_ATT_SPEED	8	APPLY_KILL_SP_RECOVER	4	APPLY_RESIST_WARRIOR	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14507	È«¿ÁÆÈÂî+7	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	250000	250000	14508	323	39075	10	LEVEL	85	LIMIT_NONE	0	APPLY_ATT_SPEED	10	APPLY_KILL_SP_RECOVER	4	APPLY_RESIST_WARRIOR	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14508	È«¿ÁÆÈÂî+8	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	500000	500000	14509	324	39075	10	LEVEL	85	LIMIT_NONE	0	APPLY_ATT_SPEED	12	APPLY_KILL_SP_RECOVER	5	APPLY_RESIST_WARRIOR	7	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14509	È«¿ÁÆÈÂî+9	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	800000	800000	0	0	39075	10	LEVEL	85	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_KILL_SP_RECOVER	5	APPLY_RESIST_WARRIOR	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14520	¼®·ùÆÈÂî+0	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	3000	3000	14521	316	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	1	APPLY_KILL_HP_RECOVER	1	APPLY_RESIST_ASSASSIN	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14521	¼®·ùÆÈÂî+1	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	4800	4800	14522	317	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	2	APPLY_KILL_HP_RECOVER	1	APPLY_RESIST_ASSASSIN	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14522	¼®·ùÆÈÂî+2	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	8000	8000	14523	318	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	3	APPLY_KILL_HP_RECOVER	2	APPLY_RESIST_ASSASSIN	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14523	¼®·ùÆÈÂî+3	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	16000	16000	14524	319	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	4	APPLY_KILL_HP_RECOVER	2	APPLY_RESIST_ASSASSIN	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14524	¼®·ùÆÈÂî+4	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	32000	32000	14525	320	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	5	APPLY_KILL_HP_RECOVER	3	APPLY_RESIST_ASSASSIN	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14525	¼®·ùÆÈÂî+5	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	64000	64000	14526	321	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	6	APPLY_KILL_HP_RECOVER	3	APPLY_RESIST_ASSASSIN	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14526	¼®·ùÆÈÂî+6	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	120000	120000	14527	322	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	8	APPLY_KILL_HP_RECOVER	4	APPLY_RESIST_ASSASSIN	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14527	¼®·ùÆÈÂî+7	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	250000	250000	14528	323	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	10	APPLY_KILL_HP_RECOVER	4	APPLY_RESIST_ASSASSIN	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14528	¼®·ùÆÈÂî+8	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	500000	500000	14529	324	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	12	APPLY_KILL_HP_RECOVER	5	APPLY_RESIST_ASSASSIN	7	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14529	¼®·ùÆÈÂî+9	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	800000	800000	0	0	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_KILL_HP_RECOVER	5	APPLY_RESIST_ASSASSIN	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14540	³ìÁÖÆÈÂî+0	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	3000	3000	14541	316	39076	10	LEVEL	95	LIMIT_NONE	0	APPLY_ATT_SPEED	1	APPLY_MAX_SP	15	APPLY_RESIST_SURA	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14541	³ìÁÖÆÈÂî+1	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	4800	4800	14542	317	39076	10	LEVEL	95	LIMIT_NONE	0	APPLY_ATT_SPEED	2	APPLY_MAX_SP	20	APPLY_RESIST_SURA	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14542	³ìÁÖÆÈÂî+2	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	8000	8000	14543	318	39076	10	LEVEL	95	LIMIT_NONE	0	APPLY_ATT_SPEED	3	APPLY_MAX_SP	30	APPLY_RESIST_SURA	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14543	³ìÁÖÆÈÂî+3	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	16000	16000	14544	319	39076	10	LEVEL	95	LIMIT_NONE	0	APPLY_ATT_SPEED	4	APPLY_MAX_SP	50	APPLY_RESIST_SURA	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14544	³ìÁÖÆÈÂî+4	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	32000	32000	14545	320	39076	10	LEVEL	95	LIMIT_NONE	0	APPLY_ATT_SPEED	5	APPLY_MAX_SP	75	APPLY_RESIST_SURA	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14545	³ìÁÖÆÈÂî+5	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	64000	64000	14546	321	39076	10	LEVEL	95	LIMIT_NONE	0	APPLY_ATT_SPEED	6	APPLY_MAX_SP	105	APPLY_RESIST_SURA	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14546	³ìÁÖÆÈÂî+6	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	120000	120000	14547	322	39076	10	LEVEL	95	LIMIT_NONE	0	APPLY_ATT_SPEED	8	APPLY_MAX_SP	165	APPLY_RESIST_SURA	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14547	³ìÁÖÆÈÂî+7	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	250000	250000	14548	323	39076	10	LEVEL	95	LIMIT_NONE	0	APPLY_ATT_SPEED	10	APPLY_MAX_SP	240	APPLY_RESIST_SURA	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14548	³ìÁÖÆÈÂî+8	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	500000	500000	14549	324	39076	10	LEVEL	95	LIMIT_NONE	0	APPLY_ATT_SPEED	12	APPLY_MAX_SP	350	APPLY_RESIST_SURA	7	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14549	³ìÁÖÆÈÂî+9	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	800000	800000	0	0	39076	10	LEVEL	95	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_MAX_SP	500	APPLY_RESIST_SURA	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14560	Ã»¿ÁÆÈÂî+0	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	3000	3000	14561	316	39076	10	LEVEL	100	LIMIT_NONE	0	APPLY_ATT_SPEED	1	APPLY_MAX_HP	25	APPLY_RESIST_SHAMAN	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14561	Ã»¿ÁÆÈÂî+1	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	4800	4800	14562	317	39076	10	LEVEL	100	LIMIT_NONE	0	APPLY_ATT_SPEED	2	APPLY_MAX_HP	40	APPLY_RESIST_SHAMAN	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14562	Ã»¿ÁÆÈÂî+2	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	8000	8000	14563	318	39076	10	LEVEL	100	LIMIT_NONE	0	APPLY_ATT_SPEED	3	APPLY_MAX_HP	65	APPLY_RESIST_SHAMAN	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14563	Ã»¿ÁÆÈÂî+3	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	16000	16000	14564	319	39076	10	LEVEL	100	LIMIT_NONE	0	APPLY_ATT_SPEED	4	APPLY_MAX_HP	110	APPLY_RESIST_SHAMAN	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14564	Ã»¿ÁÆÈÂî+4	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	32000	32000	14565	320	39076	10	LEVEL	100	LIMIT_NONE	0	APPLY_ATT_SPEED	5	APPLY_MAX_HP	180	APPLY_RESIST_SHAMAN	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14565	Ã»¿ÁÆÈÂî+5	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	64000	64000	14566	321	39076	10	LEVEL	100	LIMIT_NONE	0	APPLY_ATT_SPEED	6	APPLY_MAX_HP	300	APPLY_RESIST_SHAMAN	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14566	Ã»¿ÁÆÈÂî+6	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	120000	120000	14567	322	39076	10	LEVEL	100	LIMIT_NONE	0	APPLY_ATT_SPEED	8	APPLY_MAX_HP	500	APPLY_RESIST_SHAMAN	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14567	Ã»¿ÁÆÈÂî+7	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	250000	250000	14568	323	39076	10	LEVEL	100	LIMIT_NONE	0	APPLY_ATT_SPEED	10	APPLY_MAX_HP	800	APPLY_RESIST_SHAMAN	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14568	Ã»¿ÁÆÈÂî+8	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	500000	500000	14569	324	39076	10	LEVEL	100	LIMIT_NONE	0	APPLY_ATT_SPEED	12	APPLY_MAX_HP	1200	APPLY_RESIST_SHAMAN	7	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14569	Ã»¿ÁÆÈÂî+9	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	800000	800000	0	0	39076	10	LEVEL	100	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_MAX_HP	1800	APPLY_RESIST_SHAMAN	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14570	¿À±¤ÆÈÂî+0	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	3000	3000	14571	316	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	1	APPLY_KILL_HP_RECOVER	1	APPLY_RESIST_WOLFMAN	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14571	¿À±¤ÆÈÂî+1	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	4800	4800	14572	317	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	2	APPLY_KILL_HP_RECOVER	1	APPLY_RESIST_WOLFMAN	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14572	¿À±¤ÆÈÂî+2	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	8000	8000	14573	318	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	3	APPLY_KILL_HP_RECOVER	2	APPLY_RESIST_WOLFMAN	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14573	¿À±¤ÆÈÂî+3	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	16000	16000	14574	319	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	4	APPLY_KILL_HP_RECOVER	2	APPLY_RESIST_WOLFMAN	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14574	¿À±¤ÆÈÂî+4	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	32000	32000	14575	320	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	5	APPLY_KILL_HP_RECOVER	3	APPLY_RESIST_WOLFMAN	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14575	¿À±¤ÆÈÂî+5	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	64000	64000	14576	321	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	6	APPLY_KILL_HP_RECOVER	3	APPLY_RESIST_WOLFMAN	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14576	¿À±¤ÆÈÂî+6	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	120000	120000	14577	322	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	8	APPLY_KILL_HP_RECOVER	4	APPLY_RESIST_WOLFMAN	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14577	¿À±¤ÆÈÂî+7	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	250000	250000	14578	323	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	10	APPLY_KILL_HP_RECOVER	4	APPLY_RESIST_WOLFMAN	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14578	¿À±¤ÆÈÂî+8	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	500000	500000	14579	324	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	12	APPLY_KILL_HP_RECOVER	5	APPLY_RESIST_WOLFMAN	7	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14579	¿À±¤ÆÈÂî+9	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	800000	800000	0	0	39076	10	LEVEL	90	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_KILL_HP_RECOVER	5	APPLY_RESIST_WOLFMAN	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14580	Ã¶ÆÈÂî+0	ITEM_ARMOR	ARMOR_WRIST	1	NONE	ITEM_TUNABLE	WEAR_WRIST	NONE	3000	3000	14581	810	39080	10	LEVEL	105	LIMIT_NONE	0	APPLY_RANDOM	5	APPLY_RANDOM	6	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
